968,-9.55549664319765E-23,7.954686173672221E-23,-6.89081249650738E-23,-9.378762533903732E-23,5.6317325575775424E-24,-5.406061948692079E-23
974,-1.0800401161608759E-22,6.613176304418098E-23,-5.608868248340704E-23,-1.0525350871798131E-22,6.534404111612734E-24,-5.725292433062632E-23
980,-1.174404755902917E-22,5.161084290452044E-23,-4.2269607258323544E-23,-1.1390842520896984E-22,7.649475464536172E-24,-6.084359557964886E-23
985.9999999999999,-1.2411108326334377E-22,3.672943381658291E-23,-2.813642470230258E-23,-1.1999022099388553E-22,9.039741415937726E-24,-6.490796653804707E-23
991.9999999999999,-1.2836809242318372E-22,2.2087592453114002E-23,-1.424084322839422E-23,-1.2383320580043642E-22,1.0776242219204068E-23,-6.950340968835668E-23
997.9999999999999,-1.306299726717213E-22,8.09991498356501E-24,-9.639423007062755E-25,-1.2582973036162705E-22,1.2946115640453833E-23,-7.468617943417294E-23
1003.9999999999999,-1.3127940938915307E-22,-5.415006323058849E-24,1.1878193273993055E-23,-1.263237037282805E-22,1.580006766833263E-23,-8.075056086835369E-23
1010,-1.3057288742843075E-22,-1.8298576932715134E-23,2.4140723854851682E-23,-1.255523991031841E-22,1.9594984982531985E-23,-8.785754661056986E-23
1016,-1.288208875196232E-22,-3.023617433910425E-23,3.552700928445672E-23,-1.2381214456631752E-22,2.455441076834765E-23,-9.598072202239083E-23
1022,-1.261634622145589E-22,-4.1503110150352897E-23,4.630131366063781E-23,-1.2121965108391337E-22,3.1334000877933226E-23,-1.0549984542414923E-22
1028,-1.2271521857338367E-22,-5.2135996159274253E-23,5.649830018713385E-23,-1.178759999036979E-22,4.083961524022252E-23,-1.1663990854469575E-22
1033.9999999999998,-1.1855184555327689E-22,-6.216642671227066E-23,6.61465252189161E-23,-1.13845987005693E-22,5.454015653045455E-23,-1.294948315187315E-22
1039.9999999999998,-1.137226876967579E-22,-7.161437096989016E-23,7.52624246398945E-23,-1.0917010957591315E-22,7.483163054865322E-23,-1.4366815381310993E-22
1046,-1.0825756610068389E-22,-8.04815059647255E-23,8.384394583292101E-23,-1.038710885785463E-22,1.0549234987781436E-22,-1.5725785246273512E-22
1052,-1.0217992106265247E-22,-8.875286928477122E-23,9.187240400123617E-23,-9.796645763946786E-23,1.5149220203528136E-22,-1.6434547601226535E-22
1058,-9.55117339426998E-23,-9.639442284617879E-23,9.931008499853121E-23,-9.147335872951234E-23,2.148511069465216E-22,-1.5045950874483957E-22
1064,-8.828228172568756E-23,-1.0335661506718179E-22,1.0610382546761778E-22,-8.441702440454614E-23,2.797522562635848E-22,-9.376664290397517E-23
1070,-8.053543928968873E-23,-1.0958206842200283E-22,1.1219267622655846E-22,-7.683784936204344E-23,3.026125546963205E-22,3.699376872522414E-24
1076,-7.23311158733956E-23,-1.1500701064758198E-22,1.1750929567624568E-22,-6.87928985629783E-23,2.6350797570102235E-22,9.052023046968248E-23
1081.9999999999998,-6.382662015827342E-23,-1.195627784685991E-22,1.2198328499173082E-22,-6.043703250528085E-23,2.0043574928739923E-22,1.31812418259031E-22
1087.9999999999998,-5.519859936098403E-23,-1.2322044514578136E-22,1.2558366610484772E-22,-5.194497408010823E-23,1.4674073011290801E-22,1.399740883578402E-22
1094,-4.623753640905722E-23,-1.259723410270716E-22,1.2829204022813197E-22,-4.3105353326889093E-23,1.07420508059478E-22,1.3358494649122663E-22
1100,-3.7147945364217775E-23,-1.2776867740963087E-22,1.3005709427800274E-22,-3.4122818144038684E-23,8.032873241240909E-23,1.2248196419401386E-22
