5.848484848484848726e+02,2.590487342430710882e+00,5.510086211210825091e-01,-2.246802430550634555e-02,5.779820045840169951e-03,3.123734281717138295e+00
5.909090909090908781e+02,2.387183864004592593e+00,4.953495175406467110e-01,-2.019306748695356285e-02,5.066266386485150999e-03,2.866491598394135476e+00
5.969696969696969973e+02,2.196611296669278790e+00,4.481235833966094040e-01,-1.808622721045746382e-02,4.444292846397711327e-03,2.630313322478505800e+00
6.030303030303030027e+02,2.018281657871918711e+00,4.065050851484290351e-01,-1.613947511469761981e-02,3.895443860539959773e-03,2.411878793213917849e+00
6.090909090909090082e+02,1.852351928964383498e+00,3.695491010633349949e-01,-1.435337500501901974e-02,3.411803752136740621e-03,2.210394185607965412e+00
6.151515151515151274e+02,1.699133109608523373e+00,3.374648505170019797e-01,-1.272972539295900811e-02,2.994319715148772293e-03,2.026380984944009533e+00
6.212121212121212466e+02,1.560799356718949760e+00,3.076578370427780484e-01,-1.131877811229469941e-02,2.629712738757155471e-03,1.859355870703626179e+00
6.272727272727272521e+02,1.434729088935428498e+00,2.808542744083507570e-01,-1.006578157589443565e-02,2.312686255995257539e-03,1.707476463201917039e+00
6.333333333333332575e+02,1.318735449424038642e+00,2.568485943984916142e-01,-8.934126060259658941e-03,2.035413597483787078e-03,1.568381458623235192e+00
6.393939393939393767e+02,1.212088542185192352e+00,2.352715931100300140e-01,-7.914613030575803204e-03,1.792778167724951412e-03,1.440977090677073580e+00
6.454545454545454959e+02,1.114267041343155684e+00,2.159533855365718125e-01,-6.999440737880158019e-03,1.581145510894021479e-03,1.324577337461870785e+00
6.515151515151515014e+02,1.024393299542408542e+00,1.984992701200136989e-01,-6.175940515456511230e-03,1.395898040073517005e-03,1.217918904045162565e+00
6.575757575757575069e+02,9.419358943165790921e-01,1.827699272000211372e-01,-5.435443191092331067e-03,1.234107243579848044e-03,1.120337548971276354e+00
6.636363636363636260e+02,8.690426642132951240e-01,1.677076965374498241e-01,-4.824497359858410939e-03,1.090986729962611142e-03,1.032872239548125570e+00
6.696969696969697452e+02,8.035017908734040093e-01,1.537762294056398416e-01,-4.304505691659296814e-03,9.653760905222449678e-04,9.538132201363140883e-01
6.757575757575757507e+02,7.433858966972606286e-01,1.410955923511654497e-01,-3.840161078162760474e-03,8.546465468584351927e-04,8.813866282629547744e-01
6.818181818181817562e+02,6.883275947963782837e-01,1.296327153569653834e-01,-3.426257541309310137e-03,7.576021722232451202e-04,8.151963788778593401e-01
6.878787878787878753e+02,6.379606462614654250e-01,1.193231066599626522e-01,-3.057791312925768872e-03,6.728825776820045266e-04,7.548156985210960901e-01
6.939393939393939945e+02,5.919005916216958374e-01,1.100506360215607327e-01,-2.730358930927438872e-03,5.987413074470364360e-04,6.997469226078476545e-01
7.000000000000000000e+02,5.496446358443255464e-01,1.016362518630562484e-01,-2.438141434939442975e-03,5.335000727918250965e-04,6.493126106576598833e-01
7.060606060606060055e+02,5.110238104568749495e-01,9.389452758458691206e-02,-2.179951978279020142e-03,4.761887401337245467e-04,6.031587877857260693e-01
7.121212121212121247e+02,4.764136257224290683e-01,8.671981486126985328e-02,-1.963138371435977584e-03,4.255189121724269486e-04,5.615467510219643854e-01
7.181818181818182438e+02,4.446666447195515848e-01,8.023378723103198606e-02,-1.769106293503170660e-03,3.809647528535725809e-04,5.234690656758784755e-01
7.242424242424242493e+02,4.153036226994455959e-01,7.420758736153210133e-02,-1.594714575104537457e-03,3.408048275819275190e-04,4.882191895658102299e-01
7.303030303030302548e+02,3.881706215354497336e-01,6.864677810346354880e-02,-1.438222545683638101e-03,3.048732020411125117e-04,4.556504153566922621e-01
7.363636363636363740e+02,3.632208018033692976e-01,6.361456296074707861e-02,-1.298488277597064028e-03,2.733019764948165300e-04,4.257804525770630399e-01
7.424242424242424931e+02,3.401586994428492106e-01,5.899033165925829381e-02,-1.173464437274298515e-03,2.451987375394058702e-04,3.981944666904420060e-01
7.484848484848484986e+02,3.188300976664318886e-01,5.474174346693910093e-02,-1.061719075636185930e-03,2.201833789166884880e-04,3.727070139720585207e-01
7.545454545454545041e+02,2.991106832857896025e-01,5.083597416466256735e-02,-9.623938472332232204e-04,1.977721174541033041e-04,3.491613788559132514e-01
7.606060606060606233e+02,2.809997348004929507e-01,4.720759695204688328e-02,-8.752286230500694666e-04,1.777416190063204899e-04,3.274914984914904514e-01
7.666666666666667425e+02,2.643556236370543377e-01,4.390173564336137535e-02,-7.984870952271096861e-04,1.601081008892308948e-04,3.076026629604118878e-01
7.727272727272727479e+02,2.489448247413002524e-01,4.087526465320323599e-02,-7.298377857852017710e-04,1.444444723696612100e-04,2.892201673666793815e-01
7.787878787878787534e+02,2.346697164419612180e-01,3.810667285933127396e-02,-6.681659599941557537e-04,1.305502467993553412e-04,2.722258243501167740e-01
7.848484848484848726e+02,2.213345595844640190e-01,3.549335695805166252e-02,-6.128616118797097952e-04,1.177158830891593004e-04,2.563212189585849510e-01
7.909090909090908781e+02,2.088616181747244560e-01,3.305302585080190092e-02,-5.616544785918025544e-04,1.061293024178666005e-04,2.414488130106315633e-01
7.969696969696969973e+02,1.973199174963092273e-01,3.082880498939429351e-02,-5.165590430391296456e-04,9.589674117144968547e-05,2.277188538575498356e-01
8.030303030303030027e+02,1.865755827599814287e-01,2.877272966050812425e-02,-4.757557444566867409e-04,8.669997248883475874e-05,2.149510260126464567e-01
8.090909090909090082e+02,1.765640198604660205e-01,2.686984008877894847e-02,-4.387381927546378665e-04,7.842461129056640381e-05,2.030661827002357145e-01
8.151515151515151274e+02,1.672169185303643002e-01,2.510450482635193797e-02,-4.049560203712465633e-04,7.099137879753423153e-05,1.919808678386438761e-01
8.212121212121212466e+02,1.584583082148359467e-01,2.346697262686966295e-02,-3.746467644959529429e-04,6.430977577025541816e-05,1.816090413119619273e-01
8.272727272727272521e+02,1.501146046428351588e-01,2.196823071749181081e-02,-3.446959615639746629e-04,5.833771337366280900e-05,1.717911891624838705e-01
8.333333333333333712e+02,1.423012469108457800e-01,2.057137461554513908e-02,-3.174128698956396144e-04,5.293491589975194724e-05,1.626034041084792048e-01
8.393939393939393767e+02,1.349797551449933020e-01,1.926879493527524842e-02,-2.925717732139827918e-04,4.804258903959224747e-05,1.539997711835163763e-01
8.454545454545454959e+02,1.281361887166607982e-01,1.806318573466933128e-02,-2.701079835815031987e-04,4.362252345240396386e-05,1.459690753007967523e-01
8.515151515151515014e+02,1.217156768121371579e-01,1.693757694849560083e-02,-2.497071742433457173e-04,3.960836398516721300e-05,1.384397308709157393e-01
8.575757575757576205e+02,1.156859656874914544e-01,1.588503936735730440e-02,-2.311905372347041116e-04,3.595717551167167852e-05,1.313726960240528818e-01
8.636363636363636260e+02,1.100383942823238564e-01,1.491114393300805620e-02,-2.144019722147186659e-04,3.267414980072966095e-05,1.247650460085757834e-01
8.696969696969697452e+02,1.047395760665174730e-01,1.400634310798020733e-02,-1.991802667521900259e-04,2.970919143276414096e-05,1.185739621670777594e-01
8.757575757575757507e+02,9.973421617430011654e-02,1.314958571129281641e-02,-1.853165157809008850e-04,2.698530821276095697e-05,1.127232350291850621e-01
8.818181818181817562e+02,9.503013706875730604e-02,1.235197196719821019e-02,-1.727444715684787492e-04,2.452095350636692710e-05,1.072318740662550340e-01
8.878787878787878753e+02,9.061824714241581424e-02,1.161588609233127865e-02,-1.613204518916871630e-04,2.231619405794101277e-05,1.020933183624597312e-01
8.939393939393938808e+02,8.659177752352584245e-02,1.091587708177198940e-02,-1.524298768831105707e-04,2.029575736247857685e-05,9.737388909603547638e-02
9.000000000000000000e+02,8.310972327346362321e-02,1.024057074977313860e-02,-1.473657164968145117e-04,1.841966912119564017e-05,9.321987507167932285e-02
